SITE_NAME,DESCRIPTION,TRAMP_FARM_NAME,DESCRIPTION2,DATE_COLLECTED,LABORATORY_SAMPLE_NUMBER,AG-110M,AM-241,AM-241_chem,C-14,CM-242,CM-243+244,CO-57,CO-58,CO-60,CR-51,CS-134,CS-137,EU-154,EU-155,I-131,K-40,MN-54,NB-95,PU-238,PU-239+240,RU-103,RU-106,SB-124,SB-125,SE-75,ZN-65,ZR-95,C-143,C-14_N,H-3,OBT,PU-241,TC-99,TOTAL_BETA,I-129,SR-90,PO-210,PB-210,NP-237,NP-239,PM-147,TH-228,TH-230,TH-232,U-234,U-235,U-238,CS-137+CS-134,S-35,I-125,P-32
Sellafield,,SE14,UMK-Unpasteurised Milk,2018-09-26,2018227924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012?0.0059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,2018-09-27,2018227933,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,TBA,TBA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,2018-10-01,2018228016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,2018-10-10,2018228156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022?0.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,2018-10-17,2018228388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008?0.0041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,2018-10-24,2018228651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009?0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE14,UMK-Unpasteurised Milk,2018-10-31,2018228895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,2018-04-03,2018218698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22?1.7,NA,<2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071?0.07,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,2018-06-07,2018223436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061?0.032,NA,NA,NA
Sellafield,,SE17,UMK-Unpasteurised Milk,2018-09-13,2018227628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,2018-04-03,2018218699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17?0.92,NA,<2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076?0.041,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,2018-06-07,2018223441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16?0.06,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,2018-09-13,2018227633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,2018-04-03,2018218700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18?0.94,NA,<2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.04,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,2018-06-07,2018223444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<0.026,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,2018-09-13,2018227636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA
Sellafield,Drigg - Selker,,PLE - European plaice,2018-09-20,2018227784,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,<0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Maryport Shore,,Water - sea,2018-07-27,2018227840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,DWK - Dog whelk,2018-10-09,2018228119,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,TBA,TBA,TBA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,DWK - Dog whelk,2018-10-09,2018228120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-03-27,2018218426,<0.12,19?1.4,TBA,<0.45,TBA,TBA,<0.056,<0.18,0.66?0.13,<5.7,<0.092,9.2?0.7,<0.27,<0.18,ND,95?7.4,<0.15,<0.42,TBA,TBA,<0.34,2?0.92,<0.47,<0.3,<0.14,<0.34,<0.33,TBA,TBA,<25,<25,TBA,TBA,TBA,<1.5,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-03-27,2018218438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-08-07,2018225907,0.22?0.13,7.6?0.72,TBA,<0.37,TBA,TBA,<0.049,<0.097,0.82?0.15,<2.5,<0.072,1.8?0.18,<0.25,<0.18,<12,59?4.9,<0.088,<0.15,TBA,TBA,<0.18,1.1?0.64,<0.25,<0.34,<0.11,<0.18,<0.22,TBA,TBA,TBA,TBA,TBA,TBA,TBA,<1.2,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-08-07,2018225908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-08-07,2018225910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,TBA,TBA,TBA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-08-08,2018225909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-09-04,2018227157,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,TBA,TBA,TBA,TBA,TBA,<1.2,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,2018-09-04,2018227158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton,,PEE - Edible winkle,2018-03-19,2018225701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton,,PEE - Edible winkle,2018-07-31,2018225702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton,,PEE - Edible winkle,2018-07-31,2018227402,<0.098,4.4?0.5,TBA,<0.36,TBA,TBA,<0.046,<0.11,0.23?0.11,<2.5,<0.072,1.3?0.16,<0.23,<0.16,ND,61?5,<0.1,<0.33,TBA,TBA,<0.18,<0.56,<0.19,<0.19,<0.1,<0.3,<0.17,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton,,PEE - Edible winkle,2018-07-31,2018227403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton,,PEE - Edible winkle,2018-09-19,2018225698,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton,,PEE - Edible winkle,2018-09-19,2018225703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,COD - Cod,2018-08-14,2018226050,<0.15,<0.22,TBA,<0.46,TBA,TBA,<0.06,<0.31,<0.081,<34,<0.086,3.2?0.28,<0.3,<0.17,ND,150?11,<0.099,<3.3,TBA,TBA,<1.2,<0.71,<0.83,<0.19,<0.2,<0.47,<0.65,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,COD - Cod,2018-08-14,2018226051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,COD - Cod,2018-08-14,2018226052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,COD - Cod,2018-09-20,2018227770,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,COD - Cod,2018-09-20,2018227780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,CRE - Edible crab,2018-06-06,2018223488,<0.12,0.75?0.22,TBA,<0.37,TBA,TBA,<0.047,<0.15,<0.076,<7.1,<0.07,0.98?0.13,<0.22,<0.16,ND,87?6.7,<0.081,<0.45,TBA,TBA,<0.5,<0.62,<0.47,<0.17,<0.13,<0.22,<0.31,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,CRE - Edible crab,2018-06-06,2018223489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,CRE - Edible crab,2018-06-06,2018223651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,CRE - Edible crab,2018-08-14,2018226048,<0.096,0.82?0.24,TBA,<0.41,TBA,TBA,<0.052,<0.082,<0.085,<1.8,<0.061,0.81?0.11,<0.18,<0.18,<6.1,91?6.9,<0.057,<0.14,TBA,TBA,<0.14,<0.52,<0.19,<0.17,<0.097,<0.14,<0.16,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,CRE - Edible crab,2018-08-14,2018226049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,LBE - European lobster,2018-06-06,2018223490,<0.06,1.3?0.17,TBA,<0.27,TBA,TBA,<0.033,<0.084,<0.036,<3.9,<0.038,1.1?0.1,<0.1,<0.11,ND,84?6.1,<0.072,<0.23,TBA,TBA,<0.21,<0.34,<0.18,<0.1,<0.079,<0.15,<0.25,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,LBE - European lobster,2018-06-06,2018223491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,LBE - European lobster,2018-06-06,2018223652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,LBE - European lobster,2018-08-14,2018226053,<0.069,1?0.19,TBA,<0.31,TBA,TBA,<0.04,<0.071,<0.044,<2.5,<0.046,0.94?0.098,<0.14,<0.14,ND,81?6,<0.042,<0.22,TBA,TBA,<0.13,<0.39,<0.16,<0.13,<0.078,<0.12,<0.14,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Parton (N),,LBE - European lobster,2018-08-14,2018226054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Ravenglass Area,,MUS - Blue (edible) mussel,2018-09-04,2018227155,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Ravenglass Area,,MUS - Blue (edible) mussel,2018-09-04,2018227156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Ravenglass Area,,MUS - Blue (edible) mussel,2018-09-04,2018227562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Ravenglass Area,,PEE - Edible winkle,2018-10-09,2018228121,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Ravenglass Area,,PEE - Edible winkle,2018-10-09,2018228122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Ravenglass Estuary,,SAM - Samphire,2018-08-01,2018225724,<0.074,1.2?0.21,NA,<0.2,NA,NA,<0.025,<0.074,<0.063,<1.5,<0.048,0.37?0.075,<0.18,<0.096,<7.6,29?2.8,<0.055,<0.13,NA,NA,<0.12,<0.44,<0.23,<0.12,<0.072,<0.12,<0.13,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Rossal (Fleetwood),,Water - sea,2018-10-03,2018228209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Distance North,,HAD - Haddock,2018-02-14,2018216555,<0.087,<0.13,NA,<0.27,NA,NA,<0.037,<0.093,<0.069,<1.5,<0.066,0.15?0.079,<0.22,<0.13,<5.9,100?7.6,<0.1,<0.33,NA,NA,<0.12,<0.49,<0.2,<0.13,<0.079,<0.16,<0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Distance North,,HAD - Haddock,2018-02-27,2018216556,<0.086,<0.12,NA,<0.26,NA,NA,<0.033,<0.068,<0.062,<0.99,<0.065,0.14?0.067,<0.23,<0.23,<2,97?7.3,<0.09,<0.2,NA,NA,<0.083,<0.48,<0.19,<0.12,<0.07,<0.23,<0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Distance South,,COC - Common cockle,2018-07-04,2018224231,<0.076,<0.15,NA,<0.27,NA,NA,<0.037,<0.093,<0.048,<3.5,<0.057,<0.088,<0.23,<0.12,ND,31?2.7,<0.051,<0.24,NA,NA,<0.21,<0.68,<0.3,<0.13,<0.098,<0.2,<0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Distance South,,COC - Common cockle,2018-07-11,2018224329,<0.056,<0.12,NA,<0.26,NA,NA,<0.033,<0.065,<0.036,<2.2,<0.033,<0.049,<0.1,<0.11,ND,34?2.7,<0.059,<0.15,NA,NA,<0.14,<0.31,<0.19,<0.1,<0.071,<0.15,<0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Distance South,,CRE - Edible crab,2018-04-18,2018219227,<0.12,<0.11,NA,<0.41,NA,NA,<0.05,<0.14,<0.096,<1.9,<0.11,<0.083,<0.32,<0.18,<8.7,67?5.8,<0.094,<0.22,NA,NA,<0.19,<0.74,<0.35,<0.19,<0.1,<0.3,<0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield PLZ,,CRE - Edible crab,2018-09-20,2018227786,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,<1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield PLZ,,CRE - Edible crab,2018-09-20,2018227787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,TBA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield PLZ,,CRE - Edible crab,2018-09-20,2018227788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield PLZ,,LBE - European lobster,2018-09-20,2018227789,NA,NA,TBA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,NA,NA,NA,NA,NA,TBA,TBA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield PLZ,,LBE - European lobster,2018-09-20,2018227790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
